timestamp,open,high,low,close,volume
2015-01-02,4418.640336320207,4418.640336320207,4359.528091018265,4374.30615234375,11250600
2015-01-05,4344.749178876514,4359.527237308066,4270.85888671875,4270.85888671875,15960600
2015-01-06,4211.746280751329,4241.302395002216,4167.412109375,4167.412109375,37116000
2015-01-07,4137.856547749126,4241.302961442854,4137.856547749126,4226.52490234375,27627100
2015-01-08,4226.524603853799,4256.080719964664,4182.1904296875,4182.1904296875,28907300
2015-01-09,4211.747004281583,4211.747004281583,4137.856705960854,4152.634765625,43416500
2015-01-12,4137.85693359375,4182.191115025112,4137.85693359375,4137.85693359375,19181900
2015-01-13,4167.41388215919,4241.30419921875,4152.635818747278,4241.30419921875,23876900
2015-01-14,4211.746280751329,4241.302395002216,4167.412109375,4167.412109375,14021000
2015-01-15,4300.41552734375,4300.41552734375,4196.969105723798,4300.41552734375,28609500
2015-01-16,4256.080639982877,4329.9709288714685,4226.52452442744,4315.19287109375,20906300
2015-01-19,4344.74931936553,4403.861555003156,4315.193201546717,4389.08349609375,32357700
2015-01-20,4418.63938627307,4418.63938627307,4374.305211828859,4403.861328125,33204300
2015-01-21,4433.418795806188,4551.643297027687,4418.640733153501,4536.865234375,58427300
2015-01-22,4566.420183341734,4581.1982421875,4522.086006804436,4581.1982421875,44169700
2015-01-23,4610.754341621517,4788.0910470684985,4610.754341621517,4773.31298828125,83763300
2015-01-26,4788.091011974299,4788.091011974299,4625.532366506036,4743.7568359375,46020400
2015-01-27,4714.201073594749,4728.979133386581,4566.4204756764175,4625.53271484375,36988800
2015-01-28,4655.088834427416,4669.866894219249,4595.976595260084,4625.53271484375,13303500
2015-01-29,4610.754359879033,4640.310477570564,4581.1982421875,4581.1982421875,27928900
2015-01-30,4655.0890957777665,4684.6452170208,4625.5329745347335,4640.31103515625,62791800
2015-02-02,4610.754359879033,4655.0885364163305,4522.086006804436,4581.1982421875,24741000
2015-02-03,4551.642283555328,4595.976461641905,4477.751986744364,4507.30810546875,21003300
2015-02-04,4551.641863875405,4566.419921875,4507.3076898766185,4566.419921875,28775500
2015-02-05,4566.420041520075,4581.198099906871,4433.417516038908,4462.9736328125,38947300
2015-02-06,4492.52978515625,4492.52978515625,4403.86143413343,4492.52978515625,43791500
2015-02-09,4477.75244140625,4551.642745719884,4462.974380543523,4477.75244140625,18249700
2015-02-10,4522.086164830942,4551.642283555328,4492.530046106557,4507.30810546875,27338800
2015-02-11,4507.30732266865,4655.087890625,4507.30732266865,4655.087890625,45462300
2015-02-12,4640.310839535686,4684.64501953125,4551.642479544558,4684.64501953125,32743400
2015-02-13,4699.42431640625,4714.2023802943195,4655.09012474204,4699.42431640625,34871600
2015-02-16,4699.422250600962,4714.200307992789,4595.975848858173,4610.75390625,13527700
2015-02-17,4566.4197340745195,4610.75390625,4566.4197340745195,4610.75390625,10097500
2015-02-18,4699.42431640625,4758.53657195853,4640.312060853969,4699.42431640625,68697400
2015-02-20,4640.31103515625,4699.423277642317,4640.31103515625,4640.31103515625,7536100
2015-02-23,4610.754944620253,4669.8671875,4595.976883900316,4669.8671875,19879600
2015-02-24,4669.866766357422,4728.97900390625,4640.310647583008,4728.97900390625,18250700
2015-02-25,4728.979102760737,4832.4255206336275,4714.20104306461,4817.6474609375,39048800
2015-02-26,4758.53564453125,4817.647888562694,4743.757583523388,4758.53564453125,25559700
2015-02-27,4773.3135807499,4773.3135807499,4640.31103515625,4640.31103515625,41396200
2015-03-02,4640.309833829365,4669.865947420634,4610.7537202380945,4655.087890625,49164200
2015-03-03,4655.088706970215,4758.535122680664,4655.088706970215,4728.97900390625,49550000
2015-03-04,4743.756231398809,4758.534288194444,4655.087890625,4655.087890625,28378700
2015-03-05,4640.31103515625,4728.979398885351,4640.31103515625,4640.31103515625,26509100
2015-03-06,4684.644635557759,4773.31298828125,4655.088517983262,4773.31298828125,26743100
2015-03-09,4699.42431640625,4773.314635846599,4655.09012474204,4699.42431640625,56713500
2015-03-10,4699.423111775079,4758.535352174765,4684.6450516751565,4714.201171875,17798900
2015-03-11,4728.979398885351,4728.979398885351,4640.31103515625,4640.31103515625,49276600
2015-03-12,4669.8671875,4714.20136965981,4640.311066060127,4669.8671875,35138700
2015-03-13,4699.422061011905,4699.422061011905,4640.309833829365,4655.087890625,27352000
2015-03-16,4669.866991575235,4728.979231974922,4655.088931475314,4714.201171875,24470900
2015-03-17,4743.757063293458,4758.535122680664,4699.422885131836,4728.97900390625,26491800
2015-03-18,4714.201171875,4743.7572920748435,4684.6450516751565,4714.201171875,32650000
2015-03-19,4773.313705539111,4788.0917665469715,4714.201461507667,4758.53564453125,78246500
2015-03-20,4758.535674672068,4817.647919077933,4714.20149136767,4788.091796875,45346100
2015-03-23,4817.64674718081,4906.315092220948,4802.86868967412,4832.4248046875,56395200
2015-03-24,4847.203580329755,4847.203580329755,4788.091341545246,4817.6474609375,58551400
2015-03-25,4817.647493688071,4876.759732874429,4802.869433891483,4847.20361328125,25176400
2015-03-26,4817.6474609375,4861.981640025882,4817.6474609375,4817.6474609375,33683500
2015-03-27,4788.091374094894,4847.20361328125,4728.979134908536,4847.20361328125,42916500
2015-03-30,4876.759124300373,4994.983587919775,4847.203008395522,4950.6494140625,41823500
2015-03-31,5024.540332315962,5068.87451171875,4965.428093112245,5068.87451171875,46884900
2015-04-01,5068.873724794534,5068.873724794534,4832.4248046875,4832.4248046875,50961300
2015-04-02,4861.981341004741,4891.537458579238,4714.200753132256,4773.31298828125,23627800
2015-04-06,4817.647493688071,4876.759732874429,4788.091374094894,4847.20361328125,23208000
2015-04-07,4891.537759418137,4891.537759418137,4802.869401241373,4817.6474609375,13826400
2015-04-08,4773.313412274687,4802.8695324745295,4699.423111775079,4714.201171875,40611500
2015-04-09,4743.757162456864,4817.6474609375,4728.979102760737,4817.6474609375,24132500
2015-04-10,4817.6474609375,4861.981640025882,4728.979102760737,4817.6474609375,32941300
2015-04-13,4832.4248046875,4832.4248046875,4758.534517154052,4832.4248046875,14575600
2015-04-14,4832.425553484661,4847.20361328125,4788.091374094894,4847.20361328125,13000600
2015-04-15,4847.202862194189,4861.980919700879,4802.86868967412,4832.4248046875,10349900
2015-04-16,4847.204010578415,4861.982071586277,4728.979522515528,4758.53564453125,31847400
2015-04-17,4743.7572920748435,4773.313412274687,4699.423111775079,4714.201171875,31036600
2015-04-20,4714.200230189733,4728.978287337663,4522.08548726664,4551.6416015625,60270400
2015-04-21,4566.420539543079,4699.423079529771,4536.8644195460365,4684.64501953125,41807400
2015-04-22,4699.423308939873,4714.20136965981,4655.089126780063,4669.8671875,18642400
2015-04-23,4655.089126780063,4699.423308939873,4640.311066060127,4669.8671875,31419100
2015-04-24,4714.20011780754,4728.978174603174,4610.7537202380945,4655.087890625,23973400
2015-04-27,4640.310258494127,4640.310258494127,4403.861328125,4403.861328125,67783000
2015-04-28,4329.971711136123,4374.305892478814,4285.637529793432,4359.52783203125,42559700
2015-04-29,4315.193723866637,4359.527905961158,4137.856995488556,4196.96923828125,66566500
2015-04-30,4137.857086849908,4196.969330947764,3960.5203545563413,4049.188720703125,97140700
2015-05-04,4137.856995488556,4241.30342037577,4108.30087409221,4196.96923828125,39236500
2015-05-05,4241.303286418063,4300.41552734375,4182.191045492375,4300.41552734375,34491200
2015-05-06,4270.858733923257,4359.527081340349,4256.080676020409,4344.7490234375,39825800
2015-05-07,4376.137780083551,4466.678561740451,4330.8673892551,4345.95751953125,28803800
2015-05-08,4406.316742768159,4496.857497756546,4391.226616936761,4466.67724609375,16535600
2015-05-11,4527.037615987629,4527.037615987629,4421.40673828125,4421.40673828125,19273300
2015-05-12,4421.407633739407,4511.948404396187,4421.407633739407,4451.587890625,23493800
2015-05-13,4496.858035065407,4602.488928506541,4436.497524527616,4542.12841796875,24180400
2015-05-15,4602.487727864583,4662.84822265625,4511.946985677083,4527.037109375,38157100
2015-05-18,4557.21826171875,4572.308388413183,4481.767628246585,4557.21826171875,16408200
2015-05-19,4587.398767248376,4647.75927734375,4557.2185122006895,4647.75927734375,26457600
