timestamp,open,high,low,close,volume
2015-01-02,4617.927482041737,5022.41748046875,4617.927482041737,5022.41748046875,56582900
2015-01-05,4988.710232023411,5056.125235158863,4870.733976536371,5039.271484375,24205800
2015-01-06,4955.002694650424,5039.271447960806,4921.295193326271,4971.8564453125,12161500
2015-01-07,4921.294176868556,4955.00167123067,4904.4404296875,4904.4404296875,19626100
2015-01-08,4938.148651333513,4955.002400996767,4887.58740234375,4887.58740234375,9449500
2015-01-09,4921.294479782517,5056.124465529982,4853.879486908783,4988.70947265625,23167400
2015-01-12,5022.417225641835,5022.417225641835,4971.85597840383,5005.5634765625,15150700
2015-01-13,5022.417225641835,5039.27097472117,4988.709727483165,5005.5634765625,14252500
2015-01-14,5005.5634765625,5022.417225641835,4988.709727483165,5005.5634765625,13406400
2015-01-15,5022.41748046875,5022.41748046875,4955.002480730915,5022.41748046875,12615600
2015-01-16,4988.709920804795,5005.5636705372435,4921.294921875,4921.294921875,10442400
2015-01-19,4921.295175181314,4988.710177581058,4921.295175181314,4938.14892578125,6440700
2015-01-20,4853.880190677966,4971.8564453125,4853.880190677966,4971.8564453125,7030700
2015-01-21,5005.5634765625,5005.5634765625,4938.1484802451605,5005.5634765625,18415600
2015-01-22,5022.417309170082,5190.954802766394,5005.563559810451,5140.3935546875,38720000
2015-01-23,5174.101053406763,5207.808552126025,5123.539805327869,5140.3935546875,15195800
2015-01-26,5157.247739862039,5157.247739862039,4921.29522888796,5039.271484375,14549600
2015-01-27,5072.978985942726,5072.978985942726,5005.5639828072735,5039.271484375,12968600
2015-01-28,5022.416969093117,5072.978213748416,4988.70947265625,4988.70947265625,13192200
2015-01-29,5005.563946636653,5039.271447960806,4971.8564453125,4971.8564453125,6848100
2015-01-30,5022.417037458609,5089.83203125,4971.855792115067,5089.83203125,7913500
2015-02-02,5022.417538291529,5123.5400390625,5005.563788163035,5123.5400390625,6625600
2015-02-03,5174.10122987888,5174.10122987888,5005.563730534291,5022.41748046875,7869600
2015-02-04,5072.978260091146,5072.978260091146,4955.002021484374,5056.12451171875,8486600
2015-02-05,5056.12491973459,5056.12491973459,4887.587422410103,4921.294921875,14081600
2015-02-06,4955.002021484374,5056.12451171875,4955.002021484374,5056.12451171875,10956000
2015-02-09,5039.271484375,5056.125235158863,4988.710232023411,5039.271484375,5324400
2015-02-10,5039.271686995111,5039.271686995111,4955.0029296875,4955.0029296875,6743900
2015-02-11,4955.0029296875,4988.710432610545,4955.0029296875,4955.0029296875,4051200
2015-02-12,4938.149178225978,4971.856681149023,4921.295426764456,4955.0029296875,11244100
2015-02-13,4921.294479782517,4988.70947265625,4921.294479782517,4988.70947265625,12896900
2015-02-16,5005.5639281809945,5022.41767878093,4921.295175181314,4938.14892578125,5506000
2015-02-17,4971.855724437816,5005.563220874683,4921.294479782517,4988.70947265625,4553100
2015-02-18,4988.709727483165,5022.417225641835,4971.85597840383,5005.5634765625,14954600
2015-02-20,5022.417935533588,5022.417935533588,4955.0029296875,4955.0029296875,4342000
2015-02-23,4988.710432610545,4988.710432610545,4938.149178225978,4955.0029296875,6440300
2015-02-24,4955.0029296875,5022.417935533588,4938.149178225978,4955.0029296875,17579400
2015-02-25,4988.709727483165,5005.5634765625,4955.002229324496,5005.5634765625,3839600
2015-02-26,5005.5634765625,5005.5634765625,4971.85597840383,5005.5634765625,5330700
2015-02-27,5022.416969093117,5022.416969093117,4971.855724437816,4988.70947265625,7207300
