timestamp,open,high,low,close,volume
2015-01-02,5244.072347314639,5354.157835521625,5244.072347314639,5264.087890625,4689400
2015-01-05,5244.072347314639,5284.103433935361,5043.916914211027,5264.087890625,6032400
2015-01-06,5164.010662390564,5174.018434992096,5103.964026781372,5143.9951171875,4246400
2015-01-07,5154.002643291767,5224.057048152043,5154.002643291767,5204.04150390625,1932800
2015-01-08,5164.010415414663,5244.072592397836,5164.010415414663,5204.04150390625,3289000
2015-01-09,5174.018594277872,5214.049685916386,5174.018594277872,5184.0263671875,2988800
2015-01-12,5224.057224609375,5234.0649970703125,4983.870685546875,5003.88623046875,4787400
2015-01-13,5003.886584448674,5154.003181982134,5003.886584448674,5093.95654296875,3548200
2015-01-14,5093.9555250753565,5123.978838582677,5063.932211568036,5083.94775390625,4583800
2015-01-15,5123.97900390625,5123.97900390625,5063.932374954224,5123.97900390625,2841600
2015-01-16,5123.979862475442,5133.987635644339,5073.940996630955,5093.95654296875,1819200
2015-01-19,5083.947881811663,5244.072224545889,5083.947881811663,5234.064453125,3033000
2015-01-20,5274.095583787605,5384.181070356227,5204.041183243937,5364.16552734375,6917800
2015-01-21,5374.1731605266705,6424.9891416352375,5364.165389278018,5804.50732421875,13300000
2015-01-22,5804.508574451661,5924.601855302385,5804.508574451661,5874.56298828125,13327400
2015-01-23,5904.585043417441,5954.623899717589,5524.2897355363175,5924.6005859375,25127600
2015-01-26,5744.461018880209,5894.577596028646,5584.336669921875,5644.38330078125,11636200
2015-01-27,5674.407201776649,5924.6015228426395,5674.407201776649,5914.59375,4791800
2015-01-28,5814.5154215494795,6004.6630859375,5804.507649739584,5884.56982421875,4075200
2015-01-29,5804.507649739584,5894.577596028646,5794.4998779296875,5884.56982421875,2915400
2015-01-30,5824.522866716056,5864.553951710668,5704.42961173222,5804.50732421875,6923800
2015-02-02,5644.383140297203,5804.507484702797,5624.3675972465035,5724.4453125,2942800
2015-02-03,5754.4686270760485,5794.499713177447,5664.398683347902,5724.4453125,3664600
2015-02-04,5804.507649739584,5804.507649739584,5644.38330078125,5644.38330078125,4617800
2015-02-05,5704.430384796847,5714.438157401753,5564.321568328152,5634.3759765625,4217600
2015-02-06,5704.429931640625,5864.554280598959,5624.367757161459,5764.4765625,4207600
2015-02-09,5664.399042598967,5854.546713640275,5664.399042598967,5814.515625,1358000
2015-02-10,5824.523819857804,5824.523819857804,5664.399453676146,5674.4072265625,5696800
2015-02-11,5674.407066982127,5724.44593000666,5604.35265874778,5634.3759765625,4375000
2015-02-12,5634.374764011698,5694.42138671875,5624.366993560523,5694.42138671875,1628000
2015-02-13,5704.429157169925,5704.429157169925,5644.382534462873,5694.42138671875,2099400
2015-02-16,5704.430859375,5764.4775,5704.430859375,5754.4697265625,1358200
2015-02-17,5774.484995667363,5784.49276862346,5634.37617428202,5684.4150390625,2740400
2015-02-18,5684.414226398601,5734.453084025349,5624.3675972465035,5724.4453125,7742600
2015-02-20,5644.383947238116,5704.430584974692,5644.383947238116,5684.4150390625,3118000
2015-02-23,5734.454159773966,5734.454159773966,5604.353105538256,5624.36865234375,13262600
2015-02-24,5624.367634873552,5634.375406465853,5594.344320096647,5614.35986328125,8354000
2015-02-25,5674.4075193574845,5674.4075193574845,5614.360878941003,5624.36865234375,3039000
2015-02-26,5614.359223109347,5694.42138671875,5574.328141304646,5694.42138671875,4737800
2015-02-27,5694.421997923951,5724.4453125,5674.406454873251,5724.4453125,7134000
2015-03-02,5704.429810209424,5774.484211387435,5684.414267015707,5734.453125,5135600
2015-03-03,5764.47660229202,5914.593180476709,5764.47660229202,5894.57763671875,15327400
2015-03-04,5894.577348951621,5994.655062855724,5734.453006705058,5824.52294921875,13453600
2015-03-05,5754.4697265625,5884.57078125,5754.4697265625,5754.4697265625,3666200
2015-03-06,5764.476764199656,5834.531169320137,5764.476764199656,5814.515625,3557600
2015-03-09,5784.491320779328,5804.506861681678,5694.42138671875,5694.42138671875,6212000
2015-03-10,5694.421840483567,5844.538409213363,5684.414069234914,5804.50732421875,7742400
2015-03-11,5734.453084025349,5864.554113854895,5694.421997923951,5724.4453125,5803200
2015-03-12,5734.453566459761,5864.554607234589,5734.453566459761,5844.5390625,7681200
2015-03-13,5904.585737179487,5904.585737179487,5814.51578525641,5854.546875,4162600
2015-03-16,5854.546984863281,6204.819026692709,5814.515894368489,6004.66357421875,6768400
2015-03-17,6164.788276006711,6164.788276006711,5954.625039324665,5964.6328125,5028000
2015-03-18,5924.6017197986575,5964.6328125,5904.586173447987,5964.6328125,6177800
2015-03-19,6004.662839330807,6074.717239123001,5944.6162109375,5944.6162109375,2782400
2015-03-20,5924.601549565397,6074.718142882088,5884.570458014279,6044.69482421875,4770600
2015-03-23,6044.693841057854,6054.701612317884,5904.585043417441,5924.6005859375,5188000
2015-03-24,5924.600911458334,5934.6086832682295,5824.523193359375,5884.56982421875,7891600
2015-03-25,5854.546923487859,5854.546923487859,5704.430335706119,5744.46142578125,8970600
2015-03-26,5744.461636766975,5754.4694096533285,5674.4072265625,5674.4072265625,11087600
2015-03-27,5644.38330078125,5714.437703450521,5614.3599853515625,5644.38330078125,11059600
2015-03-30,5714.438357930788,5754.469449755172,5674.407266106404,5684.4150390625,5024800
2015-03-31,5744.461934026299,5934.609628706612,5724.446387217845,5874.56298828125,12032600
2015-04-01,5874.5620524088545,5884.56982421875,5754.4687906901045,5764.4765625,2299800
2015-04-02,5794.499754581152,5824.523069371728,5724.445353403142,5734.453125,7693200
2015-04-06,5724.445353403142,5764.4764397905765,5724.445353403142,5734.453125,4327800
2015-04-07,5764.476970818815,5784.49251585638,5734.453653262467,5744.46142578125,4130000
2015-04-08,5724.445154229526,5844.538409213363,5684.414069234914,5804.50732421875,7198000
2015-04-09,5774.484455958549,5814.515544041451,5764.476683937824,5794.5,4501800
2015-04-10,5794.500125925165,5824.523442639803,5664.399086828399,5704.43017578125,7981600
2015-04-13,5684.4150390625,5694.422812018596,5654.391720194212,5684.4150390625,13297400
2015-04-14,5684.415449701855,5684.415449701855,5634.376581306592,5664.39990234375,13049200
2015-04-15,5664.399453676146,5684.414999448853,5654.391680789792,5674.4072265625,3317800
2015-04-16,5724.445475260417,5764.4765625,5664.398844401042,5764.4765625,3716600
2015-04-17,5724.445880743684,5744.46142578125,5714.438108224902,5744.46142578125,3143000
2015-04-20,5744.461676799076,5744.461676799076,5664.399493150308,5684.4150390625,2757200
2015-04-21,5664.398683347902,5724.4453125,5664.398683347902,5724.4453125,3523400
2015-04-22,5704.43017578125,5704.43017578125,5654.391314590187,5704.43017578125,4978200
2015-04-23,5674.4066162109375,5704.429931640625,5634.3755289713545,5644.38330078125,4601400
2015-04-24,5614.3599853515625,5664.398844401042,5614.3599853515625,5644.38330078125,7601200
2015-04-27,5664.3993450662365,5664.3993450662365,5524.29052734375,5524.29052734375,7524800
2015-04-28,5464.243747390863,5464.243747390863,5204.041664181775,5244.07275390625,28929000
2015-04-29,5224.057472440094,5224.057472440094,5023.902013725914,5063.93310546875,25622800
2015-04-30,5003.886829723012,5424.2133234197445,4923.824640447443,5284.1044921875,13963400
2015-05-04,5404.196938907399,5484.259115780101,5324.134762034697,5444.22802734375,7949400
2015-05-05,5444.227743624772,5524.289916325137,5404.1966572745905,5494.2666015625,3954600
2015-05-06,5444.227662248629,5514.282062314328,5414.204347934758,5474.2509765625,8095800
2015-05-07,5474.251820516243,5604.352869267086,5454.236274554575,5564.32177734375,4345200
2015-05-08,5564.321085242741,5584.3366287148365,5454.235596146212,5514.2822265625,3319200
2015-05-11,5604.352089025501,5604.352089025501,5464.243286799863,5494.2666015625,4021600
2015-05-12,5484.258748000458,5494.266519438414,5434.219890810672,5474.2509765625,11027600
2015-05-13,5474.251384210149,5504.274700759747,5454.23583984375,5454.23583984375,6470800
2015-05-15,5454.235799452837,5474.251343671013,5364.165850471048,5444.22802734375,6484000
2015-05-18,5474.2520703125,5514.2831640625,5444.22875,5504.275390625,4190200
2015-05-19,5553.914292384238,5584.430304979756,5523.39827978872,5574.25830078125,4476400
2015-05-20,5594.60222516741,5696.322265625,5574.258217075892,5696.322265625,5531400
2015-05-21,5696.321826879529,5696.321826879529,5543.741777945256,5614.94580078125,6096800
2015-05-22,5625.118621661804,5696.322654847397,5625.118621661804,5665.806640625,2668200
