timestamp,open,high,low,close,volume
2015-01-02,1719.2859131987045,1731.253100529554,1715.2968507550881,1727.2640380859375,84546800
2015-01-05,1731.2537627043548,1731.2537627043548,1715.2975068268952,1723.275634765625,33363200
2015-01-06,1715.2971686516607,1727.2643582003932,1703.3299791029283,1711.30810546875,58600000
2015-01-07,1715.2972862138176,1731.2535400390625,1711.3082227575064,1731.2535400390625,50244400
2015-01-08,1739.2315902361586,1751.198780077233,1735.2425269558005,1747.209716796875,63649600
2015-01-09,1755.1879827949438,1791.089555170295,1747.2098556004214,1775.13330078125,170824800
2015-01-12,1759.1765376348694,1775.1327874093354,1727.2640380859375,1727.2640380859375,53126800
2015-01-13,1735.2424344794697,1735.2424344794697,1695.3518038017808,1715.297119140625,80360800
2015-01-14,1727.2643582003932,1755.187800480769,1711.3081054687498,1711.30810546875,59552800
2015-01-15,1739.231689453125,1747.2098164689648,1715.2973084056048,1739.231689453125,102689600
2015-01-16,1715.2970957533223,1735.2424108202213,1707.3189697265625,1707.3189697265625,95469200
2015-01-19,1699.3409159200173,1739.2315477491259,1699.3409159200173,1711.30810546875,100006000
2015-01-20,1703.3299299373184,1715.2971191406252,1691.3627407340118,1715.297119140625,146990400
2015-01-21,1715.297401098021,1751.198974609375,1699.3411462040858,1751.198974609375,74948000
2015-01-22,1751.1990464644,1759.1771742387252,1735.2427909157493,1755.1881103515625,71265600
2015-01-23,1767.1551629035027,1815.02392578125,1767.1551629035027,1815.02392578125,134785600
2015-01-26,1779.1221692884292,1787.1002956081084,1739.231537690034,1771.14404296875,150832800
2015-01-27,1755.1879607258747,1775.133278461396,1755.1879607258747,1767.1551513671875,69340000
2015-01-28,1779.1224206737613,1783.111484397245,1751.198974609375,1751.198974609375,64691600
2015-01-29,1747.209910885891,1759.1771020563424,1743.2208471624074,1751.198974609375,48526400
2015-01-30,1775.133429787376,1795.078749223189,1755.1881103515625,1755.1881103515625,98195200
2015-02-02,1755.1878580729167,1803.0566178385416,1747.2097314453124,1795.0784912109375,107672400
2015-02-03,1811.0345458984375,1815.0236087748658,1799.0673572691528,1811.0345458984375,79597600
2015-02-04,1819.0129893543956,1826.9911165006868,1787.1004807692307,1815.02392578125,135804000
2015-02-05,1807.0456811523436,1811.0347444661459,1791.0894278971355,1795.0784912109375,111271200
2015-02-06,1811.0345458984375,1830.979860280579,1803.0564201455811,1811.0345458984375,107253600
2015-02-09,1819.0129519731572,1886.8270313230337,1819.0129519731572,1866.8817138671875,128836000
2015-02-10,1850.9252436155914,1866.8814957157258,1842.9471175655242,1854.914306640625,79794000
2015-02-11,1886.8271767474237,1902.783431941905,1866.8818577543218,1874.8599853515625,123487600
2015-02-12,1902.7833811766025,1910.7615085609907,1874.8599353312434,1878.8489990234375,98841600
2015-02-13,1894.8050042160419,1906.7721937163537,1890.8159410492713,1898.7940673828125,84660800
2015-02-16,1898.7943174844083,1906.7724448687966,1874.8599353312434,1878.8489990234375,85716800
2015-02-17,1878.8489043406953,1890.8160948142029,1858.9035868848491,1866.8817138671875,28532800
2015-02-18,1914.750515919811,1962.6192788178064,1894.8051980456464,1902.7833251953125,167238000
2015-02-20,1910.761276466259,1946.6628453351448,1910.761276466259,1926.717529296875,74989600
2015-02-23,1898.7938723273028,1922.7282488692435,1886.8266840563324,1894.8048095703125,118434000
2015-02-24,1882.8376212993423,1906.771997841283,1878.848558542352,1894.8048095703125,81622800
2015-02-25,1898.7940673828125,1902.7831305495831,1890.8159410492713,1898.7940673828125,62958800
2015-02-26,1882.8376212993423,1898.7938723273028,1882.8376212993423,1894.8048095703125,76328800
2015-02-27,1898.7944763183596,1926.7179244995118,1882.838220214844,1914.750732421875,85468000
2015-03-02,1898.7944763183596,1918.739796447754,1898.7944763183596,1914.750732421875,96851600
2015-03-03,1930.7065727169772,1930.7065727169772,1898.7940673828125,1898.7940673828125,57682400
2015-03-04,1894.8051034146724,1906.772293541502,1886.8269766634528,1890.8160400390625,47226000
2015-03-05,1886.8271484375,1910.7615308701108,1882.8380846987313,1886.8271484375,67612800
2015-03-06,1898.7943982841555,1930.7069091796875,1890.8162705602726,1930.7069091796875,77888400
2015-03-09,1914.7502731064617,1918.7393361754334,1874.8596424167438,1882.8377685546875,105046000
2015-03-10,1886.8271146841705,1926.7177513582544,1874.8599236819452,1918.7396240234375,69672800
2015-03-11,1898.7938723273028,1918.7391861122535,1890.8157468133224,1894.8048095703125,98384400
2015-03-12,1890.8159410492713,1918.7393832166654,1890.8159410492713,1898.7940673828125,45096400
2015-03-13,1910.7612568831244,1922.728446383436,1882.83781471573,1898.7940673828125,68090000
2015-03-16,1898.7944763183596,1926.7179244995118,1890.8163482666016,1914.750732421875,54288000
2015-03-17,1922.728542638472,1926.717606004942,1902.7832258061228,1910.7613525390625,51684800
2015-03-18,1890.8160849854537,1914.7504658080545,1890.8160849854537,1906.7723388671875,54372400
2015-03-19,1930.7068311347334,1946.6630859375,1914.750576331967,1946.6630859375,74428400
2015-03-20,1930.7068311347334,1962.6193407402664,1926.717767434042,1946.6630859375,83046000
2015-03-23,1958.6303274793056,1958.6303274793056,1942.674072265625,1942.674072265625,36825600
2015-03-24,1973.1914244468169,1985.3716184248838,1956.9511658093945,1961.01123046875,59234400
2015-03-25,1956.9511779658264,1977.2515013887084,1948.8310485966736,1952.89111328125,59409600
2015-03-26,1952.8909853860057,1973.1913074794154,1940.71079212996,1956.9510498046875,49491600
2015-03-27,1932.5906864948352,1952.8910088319658,1924.4705575599828,1940.7108154296875,60455600
2015-03-30,1956.9510382029637,1997.5516821490833,1948.8309094137396,1965.0711669921875,75822800
2015-03-31,2001.6117811795466,2025.97216796875,1989.431587784945,2025.97216796875,83456000
2015-04-01,2025.972215702966,2038.152409384547,1965.0712472950613,1993.49169921875,110690000
2015-04-02,2005.6718929003312,2009.731957460858,1952.8910536134802,1993.49169921875,56737600
2015-04-06,1997.551787891427,2001.6118525009624,1965.0712710151436,1977.25146484375,64304400
2015-04-07,1981.3115294532854,1981.3115294532854,1961.0112064056082,1977.25146484375,95657600
2015-04-08,1981.311553765528,1981.311553765528,1944.7709718313276,1961.01123046875,113430800
2015-04-09,1961.010880279541,1961.010880279541,1940.71056060791,1948.8306884765625,62660800
2015-04-10,1952.8907524108886,1956.950816345215,1944.7706245422364,1948.8306884765625,52790800
2015-04-13,1956.9510498046877,1956.9510498046877,1940.71079212996,1956.9510498046875,80286400
2015-04-14,1932.5909552594278,1948.8312153876582,1912.2906300991397,1924.4708251953125,104148800
2015-04-15,1932.590663292596,1956.9510498046877,1920.4104700365504,1956.9510498046875,47940400
2015-04-16,1965.0709442138673,1965.0709442138673,1944.7706245422364,1948.8306884765625,55566800
2015-04-17,1961.010880279541,1961.010880279541,1936.650496673584,1948.8306884765625,40751200
2015-04-20,1948.8310364906833,1961.0112304687502,1932.590777853261,1961.01123046875,44488800
2015-04-21,1965.0713985741386,1973.1915283203127,1956.9512688279644,1973.1915283203125,69309200
2015-04-22,1973.191436704132,1973.191436704132,1952.89111328125,1952.89111328125,44750400
2015-04-23,1944.7706245422364,1956.950816345215,1940.71056060791,1948.8306884765625,64157200
2015-04-24,1952.8913907604058,1961.0115212833182,1932.591064453125,1932.591064453125,53536400
2015-04-27,1916.3507291666665,1916.3507291666665,1802.66890625,1827.029296875,308830800
2015-04-28,1770.1883544921877,1782.3685495919046,1729.587704159798,1770.1883544921875,279868000
2015-04-29,1770.1881953958086,1778.3083247324867,1680.8667726923504,1713.3472900390625,316523200
2015-04-30,1717.4073069017986,1753.9478878997093,1701.167048680505,1745.8277587890625,195589600
2015-05-04,1749.8880787279782,1835.1494468330538,1737.707883284396,1814.84912109375,189657600
2015-05-05,1818.9090513641427,1847.3295052917074,1806.7288568237577,1822.9691162109375,153516400
2015-05-06,1790.488555105109,1851.3895263671877,1790.488555105109,1851.3895263671875,128029200
2015-05-07,1806.7289907980287,1843.2695771287752,1794.5487953544464,1814.84912109375,111124000
2015-05-08,1839.2095119809146,1843.2695771287752,1806.7289907980287,1814.84912109375,51254800
2015-05-11,1814.8490116419416,1835.1493361569521,1806.7288818359373,1806.7288818359375,34354800
2015-05-12,1814.8489741221765,1843.2694278556335,1806.728844484046,1831.0892333984375,96191200
2015-05-13,1810.7890364583332,1835.1494270833332,1810.7890364583332,1827.029296875,138148400
2015-05-15,1818.9089968607304,1822.969061585866,1774.2482848842394,1778.308349609375,102507600
2015-05-18,1778.3084337389148,1810.7889530766117,1778.3084337389148,1802.6688232421875,106922000
2015-05-19,1802.6687981741768,1822.9691224779401,1794.5486684526716,1818.9090576171875,66192000
2015-05-20,1835.149298217503,1843.2694278556335,1814.8489741221765,1831.0892333984375,74743200
2015-05-21,1843.2695811281924,1891.9903630082326,1827.0293205015123,1887.9302978515625,120901600
2015-05-22,1900.110172063047,1904.1702365332671,1843.2692694799644,1855.449462890625,83152000
2015-05-25,1827.0290768199973,1835.1492060503083,1806.7287537442196,1810.788818359375,100023600
2015-05-26,1810.7889467389396,1835.1493361569521,1806.7288818359373,1806.7288818359375,88446000
2015-05-27,1786.4287109375,1818.9092329545454,1786.4287109375,1786.4287109375,98622000
